No;y;X1;X2
648;0.701021523;-0.550706695;0.673863292
649;0.828422584;0.305032035;1.733988688
650;0.893648917;-1.172496642;0.037729185
651;-1.533257208;2.076609676;1.040266037
652;1.751499925;1.070945756;1.232890029
653;-2.845161529;-0.2181793;-1.944989495
654;2.198032571;-1.224522534;-0.73187735
655;0.964670209;-0.818570176;0.796061914
656;0.733559117;-0.004045962;-0.310305549
657;-0.836285061;-2.414686759;-1.609818528
658;0.413893935;-0.494151523;0.828176436
659;-1.641861098;1.209467975;-0.695198682
660;-0.532047373;1.253758206;1.23868253
661;-2.048057043;-0.133943811;-0.718542956
662;-1.337271231;0.360450474;-0.196482011
663;2.315502469;-0.82162101;0.783418733
664;0.639673213;-0.652480072;0.5951856
665;0.948730008;-0.338145436;-0.306854547
666;-0.786380523;0.839323526;0.701295773
667;-0.657190938;0.737969646;-0.144773492
668;2.230160344;-0.359654574;1.038060259
669;-1.951771555;1.148056371;0.083329484
670;2.702217057;-2.606663672;0.386523503
671;-0.478277505;-0.238518203;-0.06159393
672;-1.226806617;1.408310007;-0.563443197
673;0.262468425;1.647152373;0.120425793
674;0.018699755;0.949278432;1.160642851
675;0.451515796;0.23077785;-0.194354226
676;3.288636783;0.291004262;2.193908388
677;-2.016686746;-0.411611027;-0.300288811
678;1.656974821;-1.062050865;0.83410884
679;0.799690357;-0.519910703;-0.124856557
680;2.605293679;-0.058433903;1.439601031
681;-1.339173831;-1.347187604;-0.131814271
682;0.324176813;-0.154531376;-0.279171301
683;-2.28438384;2.115336012;-0.618604443
684;-0.266053256;-0.92935646;-0.543841425
685;4.31565025;-1.221215201;2.341337173
686;3.388356674;-0.527809879;0.530957918
687;-2.930572759;1.113059683;-1.133806949
688;-1.131017926;-0.744108346;-1.145067055
689;-4.099647994;1.530718212;-0.976943058
690;-3.083792714;-1.180578049;-1.777132022
691;-4.112475105;-0.225668002;-1.748950424
692;1.519912685;-0.525556794;0.853838546
693;3.225139411;-0.475735537;0.83489272
694;3.879910737;-0.476256073;0.994990535
695;4.78241882;-2.982602047;0.221531827
696;2.231431836;-1.225825105;-0.165269907
697;0.537932546;0.765697124;0.881275144
698;-1.347738321;1.687758084;0.860295783
699;0.233267712;-0.890346948;-0.201359976
700;-0.285956234;-0.342016205;1.072335026
701;1.560589203;-1.533457869;0.233520214
702;2.646322803;-0.558554641;0.249742019
703;2.184083452;0.449646659;1.482168362
704;2.907724098;-0.698708958;0.674728656
705;3.892850433;0.353055431;2.253699388
706;-0.327266997;-0.025737267;0.228284462
707;1.279962448;-1.542162558;-1.203336047
708;-2.60231557;-0.898699296;-2.09551962
709;0.29831118;-1.69315462;-0.225992772
710;-0.557472855;-1.026409017;-1.00783318
711;-2.536323327;1.675131469;0.305444209
712;0.252682029;-0.687325174;-0.802616267
713;2.452308773;-0.56745144;0.835198386
714;0.68981858;-0.876407998;0.102770532
715;0.69971171;0.835504308;1.174072423
716;1.675026223;0.766546524;0.859227664
717;-2.846910774;1.385177247;-0.330718076
718;0.237585039;1.088005179;1.339492086
719;1.901475856;-0.37982991;0.652981191
720;0.749039007;0.660126617;1.080807234
721;-0.757885145;0.512010085;-0.770119352
722;-2.204724792;1.660584185;-0.308229181
723;1.943242962;0.328897612;0.613740038
724;-0.608566443;0.405063717;-0.477041404
725;-1.137058056;-0.455529412;0.383426701
726;0.092183633;0.211292635;0.962124898
727;-1.071537276;1.043316629;-0.876067485
728;-2.49058354;1.580932558;-1.073762053
729;-3.161175995;0.871227977;-0.876811002
730;-3.011795782;0.620175875;-0.697592804
731;-2.834181231;0.655873737;-2.025569155
732;-2.926543175;0.24542312;-1.187704541
733;-1.490031626;-0.314099237;-2.229945168
734;2.062616764;0.164126793;0.239012708
735;2.976558151;-1.113989307;2.040390694
736;-1.006407933;-0.283743615;-0.294977191
737;0.344799785;0.741032144;1.369149071
738;2.884478785;0.705651145;1.729703878
739;0.354619401;-0.358498515;0.768222267
740;-1.995505153;0.247121988;0.132614812
741;3.832851965;-0.425357949;0.831550338
742;3.527865437;-1.034122376;0.916915589
743;2.001693181;-0.358498034;0.48600138
744;1.752463315;-2.02321271;0.284166267
745;1.033031086;-0.639457644;0.238708426
746;1.947243344;-0.158059368;0.688717398
747;-2.105182523;-0.52497469;-0.839709905
748;-0.601806123;0.192588837;-0.215365679
749;-0.208899745;-0.711937564;-0.678065706
750;-2.269081015;1.412344892;-1.648594758
751;2.438221131;-0.056569266;0.168734627
752;0.920680093;-0.911347018;-1.028929173
753;3.862715482;-0.954485076;1.541602026
754;-0.483029004;-1.340314923;-0.328588728
755;-0.281850235;-1.13793131;-0.724322022
756;0.954225282;0.738791457;0.539679656
757;0.929974519;-0.9314036;-0.797672901
758;1.801391599;-2.254414288;-0.315114523
759;-1.257981974;0.686281649;-1.84426074
760;-0.020180811;0.510947984;-0.459261709
761;4.520942287;1.109491332;0.983199663
762;4.100512811;-0.455907214;1.600416914
763;0.638274651;0.614586455;-0.438162029
764;3.760879458;-0.012386286;0.688533544
765;0.549732051;-2.350383926;0.282905346
766;3.82373806;0.966971895;0.532961476
767;2.485562824;-0.985058656;1.299866429
768;3.513690352;2.311121527;0.567974161
769;1.429148021;1.175466325;-0.846194626
770;-0.307109185;1.202851671;-0.543477017
771;2.937864171;1.900752233;0.277461377
772;2.115848546;0.121473562;0.406857547
773;-0.301663112;-0.532429911;-1.484686224
774;-2.273095481;-1.746210858;-1.580935214
775;1.356765448;0.494596853;-0.1531574
776;4.210771388;-0.798940918;0.952349327
777;2.483065918;1.281265429;0.249449764
778;0.195747055;-0.026532405;-1.357588433
779;-0.119212715;-0.340568202;-0.84261524
780;-2.635728987;0.920910011;-2.145128216
781;-0.982953931;-0.74296218;-1.44281094
782;1.265656341;2.546398022;0.128585117
783;-0.389728435;-0.393066246;0.487740305
784;4.295056699;0.010759857;0.990935308
785;-3.481133188;-0.776942138;-2.329062497
786;-0.037613364;0.226547316;0.112180235
787;1.5561166;0.832441187;-0.76899248
788;1.517929396;-1.5998803;0.283850787
789;1.214858924;-0.102435695;0.188668
790;0.943495989;0.517918314;-0.359678808
791;-0.565557823;-1.10461419;-0.854290419
792;1.95042065;1.027906212;-0.558165019
793;-1.627753387;-0.347897101;-2.383167324
794;0.105518998;0.948742552;0.007522993
795;-1.620580052;0.403345911;-2.281186002
796;5.516529709;-1.413605394;2.295475317
797;2.478867333;1.021823985;-0.019360327
798;-1.435186975;-0.446842489;-0.266283671
799;-1.930779525;1.635663166;-2.331737875
800;0.999368103;-0.892000685;-1.420725248
801;-0.0638197;1.339572174;-1.753727955
802;-4.171103685;-1.17452262;-2.298779856
803;2.100694167;0.484387807;1.304953991
804;2.08915843;1.33706004;-0.210392825
805;1.565163716;-0.493804696;0.213004771
806;3.860640595;-0.038586157;0.85777173
807;2.510634963;-1.118998512;0.62703343
808;-0.282290583;0.942846878;-1.369094892
809;2.835054534;0.708818424;0.565494402
810;2.372971924;-0.75494868;0.554127155
811;1.836591863;0.145764306;0.953857735
812;3.237885954;1.7744617;-0.735708241
813;0.967273106;-0.143886456;0.550669406
814;-2.489989008;-1.064965339;-2.325842853
815;-1.936483969;0.861751487;-1.999910911
816;3.882972481;0.105483897;0.319056832
817;-0.594589543;-1.105033983;-1.774451608
818;-0.518960243;-0.07345434;-0.927184537
819;0.8702097;-1.60783999;-0.257505293
820;3.693725327;-0.761082642;0.757027745
821;1.846520995;-0.837097346;-1.060234112
822;3.934267172;-0.122013591;1.332786502
823;0.609442775;-3.060030119;0.627525286
824;-0.918940746;0.606896983;-1.039146694
825;4.939475322;0.642478345;0.754816851
826;-1.480890098;-1.221700133;-0.375250477
827;6.536146183;-0.144215441;1.241714639
828;-0.584051913;-0.346089046;-1.10791726
829;1.937440206;-1.336497172;0.776640215
830;3.353121539;-0.190843925;1.071495207
831;-0.8421137;1.58146254;-2.37207874
832;1.492124434;-1.365737356;0.027363585
833;1.76822595;0.658066;1.248100819
834;-0.939917889;0.402353829;-1.853957913
835;1.272813735;-2.084440731;-0.071451163
836;3.35142611;-1.496568661;0.994196526
837;1.200135229;0.83011179;0.279854946
838;-0.375464607;-0.8372141;0.436663419
839;0.002559728;-1.326172713;-0.520899727
840;0.711375691;1.52671506;-0.208913406
841;2.492321648;-0.477107647;1.163159078
842;-0.47592453;0.175686402;-0.70096416
843;0.880022673;-0.290254992;-0.113628435
844;1.891577554;0.969955569;0.236233272
845;3.552843275;0.174163991;0.72938128
846;2.685842853;0.019965719;0.094073288
847;2.823029079;0.743188257;1.165505055
848;2.28774866;0.77354113;0.519253794
849;2.286248085;0.242575907;0.194802055
850;2.602412929;1.00222909;-0.396675767
851;1.472595176;0.511055183;-0.102881478
852;2.195388928;0.409309273;1.400198949
853;1.446677148;-0.545803146;-0.106557689
854;3.408626256;0.829731948;1.093299489
855;1.919746533;-0.498071656;-0.785215145
856;3.310707499;-0.913836184;1.060459543
857;1.368710997;-0.041899907;0.288841601
858;3.021214608;-0.062771063;1.214479433
859;-3.036873365;-0.982772065;-2.377614579
860;0.816865631;-0.736725083;-0.438115525
861;1.373568239;-0.642446582;-0.099975543
862;-0.209130708;-1.139280195;-1.466316992
863;1.113494855;-0.191063757;-0.435935132
864;1.54130303;-1.522176045;0.506970949
865;0.583794908;-1.468351864;0.256419021
866;-1.073988287;-1.587125873;-1.750714446
867;2.993652475;-0.065714484;0.961123105
868;-0.055210816;0.012230378;-1.120321237
869;0.59817181;-0.202853974;-1.248802256
870;3.7188865;-0.489272152;0.355020769
871;-3.082127637;2.256890063;-2.716990667
872;0.657907298;-1.064950186;-1.39280543
873;1.726347183;0.809498426;0.510490791
874;1.909453672;-0.179475637;0.095207144
875;1.753048597;-0.404244717;0.065761951
876;-0.099783701;-1.490628083;-0.584961828
877;3.400394942;-0.242327267;0.334518204
878;1.623112225;0.554057946;0.362006967
879;1.958491031;-1.493852297;0.118981173
880;1.580992782;-0.976496854;0.210301557
881;-2.943987481;0.03191409;-2.237440144
882;3.612387253;0.837702784;0.382725352
883;-0.180516102;-0.768060267;0.368961887
884;0.628975865;-0.217148454;-0.204119619
885;1.100436257;0.037681875;0.682229574
886;0.736410118;-0.298774614;-0.573890943
887;2.164360653;0.783643432;0.080253676
888;0.455482489;1.470947117;-0.249831418
889;3.382718679;0.130454913;0.721695698
890;1.503798122;0.318421397;0.564912444
891;4.161153073;-0.345940697;1.292125842
892;2.303917111;0.797550755;0.181973695
893;0.683646602;0.470795285;-1.074645258
894;-0.566240959;0.094051077;-0.752310259
895;-2.205756811;1.36040281;-2.661486718
896;-1.221767462;0.285469565;-1.497166419
897;2.355204106;-0.482784232;1.519298349
898;2.255258714;-0.565262744;0.454085839
899;0.862793397;-0.250727363;-1.494509582
900;0.821356948;-0.276743769;0.00400978
901;1.313136068;0.423336389;0.266787386
902;1.242290607;1.068142443;-0.45349471
903;2.430723275;0.636389379;0.781068845
904;2.208740034;0.980558632;-0.618107438
905;5.379568643;-0.02915653;2.313316207
906;3.248824359;0.180382618;-0.056177252
907;2.14773832;1.091409059;0.32401155
908;0.234651855;-0.966255471;0.430296096
909;0.838488583;1.299675734;-0.581111891
910;-1.040424414;2.616317715;-1.156370673
911;-1.76319757;-0.158273733;-1.05076664
912;2.226057597;1.233589563;0.685008372
913;2.603532826;1.205451494;0.222072196
914;0.63761104;0.341666626;-0.483390694
915;2.488056615;-0.410928484;0.52043276
916;0.215939559;-1.120030937;-0.839288557
917;-0.401685119;0.694993943;-0.876534886
918;-2.615399883;0.252781393;-0.785210417
919;0.879004734;-0.781523032;-0.410152466
920;3.124128287;-1.37394628;0.24533303
921;0.212606255;-0.61946343;-0.395155513
922;-0.284680189;1.107770655;-0.136192825
923;3.113051498;-0.767183527;1.719248586
924;1.256047398;0.106225614;0.749996294
925;-1.181189013;0.816310702;-1.469591242
926;0.321921439;-2.155855378;-0.433238853
927;4.610779592;0.523761494;1.648678507
928;0.122630435;0.283290324;-0.727645255
929;-1.04115696;-1.60864952;-0.378304831
930;4.160643278;-0.552503484;1.596396631
931;0.117471866;-0.253312569;-1.331280862
932;3.313766511;-0.44390718;0.14232171
933;0.443979375;-0.310782268;0.040005861
934;-0.567452356;0.139429682;-1.284309667
935;2.23109437;1.066852187;-0.149312745
936;1.612982275;0.114011226;0.459165432
937;2.696647174;-0.346296813;0.820966232
938;0.925168394;0.910162178;-0.325644002
939;3.075415753;1.247122014;1.180998763
940;1.734867992;0.099769868;0.359471125
941;3.721669555;1.106259616;0.922533672
942;1.78832344;0.220069097;0.220241129
943;1.814366064;-0.022757185;0.830210862
944;-3.013569975;-0.671339339;-0.968019502
945;-1.817280745;-0.892656491;-1.08344403
946;3.140442644;1.00653079;1.193953411
947;0.442914928;0.812683829;1.101978076
948;4.928041833;-1.109720238;1.302763997
949;-1.218414369;-1.787911778;-0.108610272
950;0.223498888;0.832452345;0.111208136
951;3.683329557;-1.171096273;1.005559599
952;-1.087108622;1.852315242;-0.251932043
953;4.470156649;2.082416238;1.355333539
954;3.80023438;1.610271601;1.700936413
955;2.521807191;-1.013599444;0.876566815
956;4.790239508;-1.142373397;2.058653933
957;-0.053997788;0.222394012;-0.078308206
958;3.053416321;0.404559346;1.679838219
959;-4.645401075;0.10726534;-1.659277768
960;0.83257295;0.157175053;0.491589093
961;1.544602503;-0.330988166;0.186012848
962;-0.057277453;1.909580127;-1.307305833
963;3.380581903;-0.334728044;0.305369289
964;2.654333399;0.543830034;0.920443465
965;2.085258185;-0.147848637;0.439417981
966;1.633804637;-0.563972578;0.476248052
967;-1.473386534;-0.408900202;-1.149526206
968;2.143744846;-1.584229006;0.559786969
969;3.21831112;0.142142297;1.097046543
970;1.108707775;0.371377157;-0.058600436
971;-4.050970722;0.657442594;-2.755809266
972;1.958293045;1.553486249;0.364775038
973;-2.043997067;-1.41373456;-2.119707886
974;0.647008976;-0.313545199;-0.566354232
975;-0.903200976;-1.397823766;-0.613501109
976;2.639748637;0.530904297;1.374096317
977;3.725987213;2.533728224;0.947801362
978;4.052082151;1.114063791;1.075625735
979;0.876063517;-0.128140951;-0.107996586
980;1.792877855;1.540502969;0.434750962
981;1.08009389;0.086779955;0.609346549
982;-0.668840809;0.560009248;-0.864225689
983;1.386781157;0.171005462;1.164220208
984;0.384703604;0.425441018;-0.004018482
985;3.686384468;1.021062981;0.809145972
986;2.983369871;-1.014722756;0.754723126
987;0.066658126;2.235260139;-0.425710929
988;0.920963305;-0.108802947;-0.139629551
989;0.332410157;0.643012196;-0.557754243
990;-0.60338562;2.376592215;-0.375106327
991;-0.489408238;0.169707621;-1.45218968
992;0.595420536;-0.360404004;1.034380856
993;0.440587719;2.294848424;0.033977529
994;-0.414793338;-0.749831381;-1.354755888
995;3.476084436;0.377286308;1.846536652
996;-0.191796867;-0.215629541;-0.550359368
997;1.898361465;0.193552524;1.56846976
998;1.960195305;0.049679731;1.526291823
999;1.053311019;-0.778879875;-0.022006652
1000;1.45601978;-1.198853077;0.637241882
1001;-0.855587618;1.003642401;-0.954517874
1002;1.142035872;0.939456347;0.776781319
1003;2.447351731;-0.808391652;1.766976084
1004;4.419335084;-1.241753674;1.117404023
1005;0.176474132;0.214997061;-0.328908845
1006;0.665450068;1.184488593;-0.889943542
1007;2.410267736;-0.387015844;0.485452268
1008;0.567042119;-0.388827368;-0.657233815
1009;-0.621033938;-0.781839189;-1.036956124
1010;-0.580183184;1.031035803;-0.371954421
1011;-3.276984067;1.442489878;-2.291906432
1012;3.825396683;1.49454655;1.050496741
1013;0.523227784;-0.452054129;0.626816993
1014;3.701393929;-0.294174943;1.44025699
1015;-2.082684317;0.330950261;-1.63786517
1016;1.310703831;1.271467209;0.23476445
1017;1.421837804;0.763132336;0.6429471
1018;0.968237335;-0.276525572;0.197366737
1019;1.658017571;0.886791368;-0.277389499
1020;4.35731308;0.566802858;1.740732614
1021;3.398460846;0.765341393;1.533327828
1022;3.521739416;-1.253428579;1.288031333
1023;3.504823511;0.182316259;0.521627531
1024;-0.186033459;0.417503492;-0.794308291
1025;1.353018769;-0.709214743;0.078288786
1026;2.138762678;0.706086914;0.433203076
1027;-0.415750102;1.152865689;-0.463273784
1028;-1.998478971;-0.564223694;-1.174676943
1029;0.690787999;0.455645069;-1.459757813
1030;3.046909764;-0.878379079;0.91440445
1031;2.435330151;0.57276147;0.35260183
1032;0.943254111;0.164176584;-0.135927724
1033;2.014442037;1.165008367;0.141261254
1034;2.746962875;-0.50747917;1.116084895
1035;2.229779245;1.096128854;0.567225744
1036;0.335389433;-0.169898105;-0.503883867
1037;-2.381118914;0.211132249;-1.503946356
1038;3.873232144;0.594883136;0.209723577
1039;4.284907111;1.57478846;1.29244343
1040;-0.280971553;-0.155327094;-0.595488211
1041;4.71117378;0.955218288;1.415369661
1042;1.317665138;-1.262926864;0.846226007
1043;4.178004942;-0.744990131;1.079031657
1044;0.23929513;0.220195335;-0.247838654
1045;-1.114062558;0.65028661;0.033559966
1046;-0.303012272;0.668032203;-1.773546982
1047;0.582745768;-0.859192139;-0.792910509
1048;0.22579281;-0.090375997;0.038906414
1049;0.403055634;0.472181279;0.446412392
1050;-1.167066749;-0.929179714;-0.016447434
1051;-0.474757476;0.306784339;-1.494613163
1052;-2.506735194;-0.137309176;-0.912836078
1053;-4.181443794;0.063366009;1.258942292
1054;-2.215594546;0.201228377;0.372031286
1055;-0.300066269;-1.132316335;-0.081735385
1056;-3.685213748;0.342388103;0.718875958
1057;-2.758224922;0.194753221;0.588886709
1058;-2.147967291;1.170659183;-0.023619627
1059;2.452983524;-3.02523787;-0.853901971
1060;-3.34562474;0.481307648;0.258606011
1061;-2.401670356;-2.643538782;0.265856313
1062;-1.4244318;-1.556547334;-1.221263317
1063;-1.054258416;-0.712959586;0.119314528
1064;1.038953894;-0.722973342;-2.146678456
1065;1.52945501;-0.747080826;-1.849985513
1066;-0.872200349;-1.415196869;-0.315990296
1067;0.491129631;-1.606248925;-0.929155216
1068;0.737322694;-0.135619906;-1.907390992
1069;-0.01618134;-1.888547133;-0.692699705
1070;-2.171152711;0.149672267;-0.302253583
1071;0.216976578;-0.514449167;-0.439235072
1072;-4.207663067;0.264514274;1.537189791
1073;-1.482531227;-0.277815631;0.38473706
1074;1.496255359;-2.035454575;-1.778952819
1075;2.075341651;-0.730091131;-1.468797384
1076;-0.310545596;0.236818601;-0.780774902
1077;-1.311524217;0.131106567;-0.775624635
1078;-2.252373664;0.723544251;0.03421331
1079;-0.750145361;0.406115429;-1.185979558
1080;-3.103424836;-1.232890319;-0.158467844
1081;1.50112881;-0.749651344;-1.049708291
1082;-2.351290272;0.970271793;0.910580348
1083;-2.286990425;0.049172443;-0.282484549
1084;-1.704865452;-0.08189734;0.248443728
1085;-1.90742625;1.135655183;-0.221134208
1086;-1.816106886;0.204958817;-1.050718043
1087;0.831062533;-0.920136051;-0.588972309
1088;-3.489910024;1.214481639;0.660492481
1089;-2.168554098;2.100071086;-0.464571798
1090;-1.305114225;-0.269705782;0.013105207
1091;-3.273764626;0.865906062;0.003706234
1092;-2.020727849;-1.164113221;-0.252712896
1093;0.303952453;-1.759178274;-1.076845958
1094;-0.100579709;-0.48548424;-0.760354726
1095;0.120042487;-1.785304028;-0.808972064
1096;-3.036457205;1.688743122;0.876832898
1097;-1.458876219;0.308242615;-0.164349734
1098;-0.988404615;-1.18238113;0.256674634
1099;-4.078713998;1.783500931;-0.057625853
1100;0.25401571;-0.69608699;-0.882625977
1101;-1.693577889;-0.234492017;-0.677617107
1102;-0.827166492;-0.433782124;-1.046688008
1103;-1.532117813;-0.251470159;-0.231639513
1104;-4.4548521;0.195891192;0.732857853
1105;-0.503829636;-1.3832559;-0.6037756
1106;-1.796721081;0.048560979;-0.419249294
1107;-0.825098142;-1.557618023;-0.778521133
1108;-1.749764509;-0.786470215;-0.196814226
1109;1.202031993;-0.350201501;-1.348993091
1110;-2.607178186;-1.941438984;0.426565321
1111;-1.513034264;-0.292729041;-0.322575896
1112;-1.523462078;0.636007782;-2.603029772
1113;-1.538084424;0.098641144;-0.85382284
1114;-0.15592887;-1.015173835;-1.389796204
1115;-0.576817797;0.418746103;0.060883222
1116;-3.903466648;-0.703207601;1.230934084
1117;-2.904326776;1.182844409;-0.339558489
1118;-2.215839915;-0.204168928;-0.762323289
1119;-2.880981471;-0.436410615;1.216578788
1120;-0.551701778;0.730835402;-0.419296265
1121;-4.130766178;0.043454533;0.903148893
1122;-0.844539435;-0.861558372;-0.815234658
1123;-0.131245807;1.0247247;-0.719785119
1124;-1.259909986;-1.421374288;-0.443864375
1125;-1.936707571;-1.165249113;1.161467511
1126;-1.902037346;-0.770168214;0.714993961
1127;-3.122617413;-0.057152393;0.011860111
1128;-2.164786792;-0.351046548;1.448901348
1129;0.43724389;0.067028392;-1.264303268
1130;-1.55135606;0.401667549;-0.816749066
1131;-2.7056259;-0.583209332;0.224293938
1132;-2.694402947;1.804353756;-0.378164496
1133;0.326686917;-2.499236137;-0.055776094
1134;-0.526529782;-1.525279979;-0.91331622
1135;-3.31932303;0.479025518;-0.529811017
1136;-1.95067178;-0.133563718;0.036691249
1137;-3.105300733;-0.042317395;1.731832265
1138;-3.020835553;0.187994373;-0.055934573
1139;-1.451434097;-0.782594527;-0.183096296
1140;-3.652139137;-0.900598884;0.886891681
1141;-2.991010295;-0.263857151;1.182025076
1142;-0.730519287;-0.697416927;-0.735415864
1143;-0.53786407;0.127543292;-1.16768196
1144;-2.632553212;-1.622846009;0.844750055
1145;-1.38894404;-1.764419463;-0.209687222
1146;-1.538915526;0.743761373;0.165612559
1147;0.085663546;-2.505636284;-0.445149359
1148;-1.706289887;-1.923142829;0.562107916
1149;-4.713304438;0.072654233;-0.309526929
1150;-3.124396029;-0.25830148;0.124528847
1151;-0.335169389;-0.432271923;-0.430009278
1152;-2.845227756;0.523526578;0.283525915
1153;-2.099164236;-0.85871919;-0.420874398
1154;-2.149580278;0.297824369;-0.229942242
1155;-1.882500842;-1.256635469;0.265984409
1156;-3.308815019;1.552378155;0.15170177
1157;-0.004448775;0.916277365;-1.508391203
1158;-0.099879078;0.783595613;-0.513173272
1159;-2.223651193;0.350475013;1.005781065
1160;1.421453679;1.002301922;-2.11210458
1161;-3.037263038;0.337165282;0.588827336
1162;0.768371011;0.38059016;-1.63500211
1163;-0.758685948;-2.907694907;-0.475494089
1164;-0.562743914;-0.885680218;-0.800949649
1165;2.276509699;0.729836833;-1.924698529
1166;-0.784312851;-0.423425044;-0.707495055
1167;-2.420997484;-0.250773923;0.344982183
1168;-2.375202037;0.231243665;-0.133746865
1169;0.068534674;-0.359667837;-0.792440551
1170;1.682723792;-0.986038734;-0.757977994
1171;0.623102812;-1.385160028;-1.118548717
1172;-0.955957126;-2.511349272;0.123153457
1173;2.493072581;-0.469235231;-1.68576438
1174;-2.923915179;0.217062709;0.169075893
1175;1.360703386;-0.871780186;-1.353885741
1176;-2.294579725;0.271559707;-0.082103841
1177;-3.513731295;0.499158602;0.338865876
1178;-0.24128189;0.115795108;-0.361983846
1179;-2.232987144;-2.566516663;-0.072315273
1180;1.206937074;-0.491778207;-2.594498512
1181;-0.374268477;-0.021040322;-1.199857686
1182;0.040123666;-0.174672153;-1.864954633
1183;-4.091599624;0.353052115;0.369321689
1184;-1.364347892;-0.469043894;-0.728616691
1185;-1.985422647;0.322410697;-1.314729646
1186;0.276724264;-1.047260751;0.293156081
1187;-3.859037153;0.383807966;-0.02213643
1188;-2.968572468;-0.313138554;-0.678535053
1189;-0.479035213;-0.497411548;-0.336210705
1190;-3.112427538;2.280505687;0.855697749
1191;-0.265237242;-0.94779354;-1.071216741
1192;-3.438812578;1.997243234;0.316851857
1193;-1.923194936;0.217822805;0.590408366
1194;-0.593783581;-0.088389044;0.172140992
1195;-2.840771318;0.219084867;-0.581719334
1196;0.779688162;-1.703915741;-0.365326122
1197;-2.768465092;1.571478909;0.275172401
1198;-3.407251727;1.91654948;0.213934358
1199;0.065571172;-0.407516408;-0.355562978
1200;0.421641464;-1.23286206;-0.572841816
1201;-0.324455007;-1.145958612;-0.879428567
1202;-2.766857283;-0.682599433;-1.512175086
1203;0.668566606;-0.689850458;-0.024809554
1204;0.378166935;0.317688321;-0.089798191
1205;-0.363944782;-0.430022708;0.091372742
1206;2.240977702;-3.683079465;0.893649042
1207;-0.688460603;-1.041508399;-0.426491468
1208;-2.179928387;-0.435529601;-1.337438097
1209;2.910274039;0.912073513;1.24410262
1210;1.442557981;-0.700896169;0.705410263
1211;1.231525221;-1.13531872;1.339883111
1212;-0.553738714;1.27705392;-0.631085789
1213;3.830547284;0.954380835;0.510192701
1214;1.592863379;-1.431327759;1.223427325
1215;2.304902958;0.139691523;1.523323525
1216;2.652539128;-1.980681856;1.482496208
1217;-1.27275355;0.853472177;-1.290136888
1218;-3.242215355;-2.032316738;-1.408565073
1219;-4.370079399;-0.797486311;-2.000503408
1220;-1.308023884;0.737641184;-1.57116593
1221;-0.793946181;-1.133223885;-0.449005007
1222;3.350808407;0.431049608;1.637834942
1223;2.383018999;0.712112244;1.464560618
1224;-2.061685752;-0.705083272;-0.211517821
1225;-0.685875842;0.282253287;-0.608816082
1226;3.665598528;0.64186123;0.599296068
1227;-1.065296219;-0.577284479;0.270929823
1228;-3.152950783;0.208168658;-1.48207212
1229;-4.574995346;-1.178466364;-1.900452061
1230;-1.234780498;0.30702083;-0.685309052
1231;-0.266883304;-0.936101061;-0.946627453
1232;-1.476431096;0.087019598;-0.929638693
1233;-0.712182968;-0.372788022;-0.301800755
1234;-2.811387066;-0.899569223;-0.874504778
1235;-2.137883613;1.787332039;-1.792819997
1236;1.276509337;0.193412027;0.032542701
1237;-0.139691501;1.498611524;-1.863492145
1238;3.12376522;-0.185294165;1.085686252
1239;-2.793641807;-0.867236676;-1.131966663
1240;0.599954379;-0.46416671;0.693659711
1241;0.513656164;0.064632587;-0.154117657
1242;-1.086329295;2.19471458;-1.160182257
1243;-1.741823721;-0.296412731;-1.295049033
1244;-0.454419354;1.1757422;0.239897647
1245;1.533583083;-0.419527189;1.223304435
1246;2.184518429;0.985787089;1.688478527
1247;-1.81488625;-0.981047272;-0.460227337
1248;-1.066568251;0.746845569;-0.438182679
1249;0.258883584;0.070971188;0.32633303
1250;0.289232151;-0.98072805;0.280966141
1251;0.187685115;0.994737559;-0.545072505
1252;1.027049493;-0.229182555;0.922498661
1253;-1.570162751;-0.877732923;-0.370449031
1254;1.910271522;-1.48292198;0.372302572
1255;-2.080134773;2.140450691;-2.403876653
1256;1.451709587;1.580567817;0.101222286
1257;1.77100788;-0.032794795;-0.032861852
1258;0.813376507;1.722715299;0.725504913
1259;4.546676799;0.321657378;1.425214227
1260;-2.203709875;-1.052259004;-2.04352562
1261;2.387905452;0.471789551;1.136095727
1262;-0.22433652;-0.344162924;-0.553062224
1263;2.256008069;0.907324212;1.127852245
1264;3.607900512;-0.369086191;2.317656419
1265;1.285979615;1.16726726;1.499219571
1266;2.535653141;0.88814945;0.879342079
1267;4.022550407;-0.262840509;1.144520676
1268;2.003968126;0.647921331;-0.255766641
1269;-3.505396582;-1.860090082;-2.049561711
1270;0.181745373;-0.644134895;0.216102102
1271;-2.421704514;0.512546932;-1.811055564
1272;1.718411297;-0.848404003;0.430958771
1273;-0.217394718;-2.424599244;-0.703515984
1274;3.667417685;-0.32949306;2.022222853
1275;-1.023189456;-0.301391426;-1.369638887
1276;0.885255411;-0.615725227;0.601672535
1277;-2.579166635;-1.713039775;-1.701002465
1278;1.45623351;0.420992451;0.009381072
1279;3.916138119;1.061843002;-0.104064056
1280;0.888692383;0.426735268;0.430092233
1281;-1.675057686;0.628864388;-0.830299644
1282;1.194009372;1.172454075;0.171673107
1283;3.070660923;0.181351947;2.064985963
1284;-1.888267997;0.852958323;-1.823011566
1285;-0.587638771;-0.037832124;-0.65941951
